"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","chembl_id","chembl_pref_name","chiral flag","version","ct enhanced stereo status","Source Path","Source File","Source File Index","Chirality 1","source file","source file index","mmshare version","flags","input","cmdline","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 1","EZ 2","tautomer probability","EZ 3","EZ 4","Chirality 2","PDB TITLE","PDB ID","PDB CRYST1 a","PDB CRYST1 b","PDB CRYST1 c","PDB CRYST1 alpha","PDB CRYST1 beta","PDB CRYST1 gamma","PDB CRYST1 Space Group","PDB CRYST1 z","PDB CLASSIFICATION","PDB DEPOSITION DATE","PDB format version","PDB R","PDB Rfree","PDB RESOLUTION","PDB EXPDTA","PDB EXPDTA TEMPERATURE","PDB REMARK 350 Biomolecule 1 Transform 1 Chains","PDB REMARK 350 Biomolecule 1 Transform 1 Matrix 1","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","converted selenomethionines","deleted far waters","EXECUTE FUNCTION Input Structure Hash","GSGTC Seq","GSGTC Homology Source","GSGTC Homology Stemres","GSGTC Homology Loopres","GSGTC Homology Seq","GSGTC Homology Similarity","GSGTC Homology Stem Dist","GSGTC Homology Stem Beta","GSGTC Homology Stem Gamma","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Minimization Converged-OPLS3e","het states","ran protassign","removed non hbond waters","Potential Energy-OPLS3e-1","RMS Derivative-OPLS3e-1","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","Chirality 3","Chirality 4","Chirality 5","Chirality 6","Chirality 7","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty","box ax","box ay","box az","box bx","box by","box bz","box cx","box cy","box cz","ct type","original cms file","EZ 5","AtomNumChirality 1","AtomNumChirality 2"
,"ligprep_prott5xlbfd-map2k.maegz:12","1259","map2k_prott5xlbfd.12","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL2203774","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",12,"","ligprep_prott5xlbfd-map2k.maegz",12,46012,0,"W0NIMl0xW0NIMl1PW0NIMl1bQ0gyXU4xW0NIMl1jMltjSF1bY0hdW2NIXWMoW2NIXTIpLWMoW25IXTMpbmMoYzM0KWMoYyhDbClbY0hdbjQpTjVbQ0gyXVtDSDJdTihbQ0gyXVtDSDJdNSlbQ0gyXWM2bm9jKFtjSF02KVtDSDNd","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.9004,1.8548,0.0456,2.1934,4.048,2,2,"OPLS3e",43.513,true,"ligprep_prott5xlbfd-map2k.maegz:12-6","glide-dock_SP_prott5xlbfd-map2k","","","",0.642,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",35,6,-4.078,-0.113,-0.374,-0.890,-6.272,-2.800,-0.178,0.000,-1.537,-45.958,0.553,0.472,-0.014,-61.791,-45.405,3.829,31,81,2.193,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:12","1260","map2k_prott5xlbfd.12","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL2203774","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",12,"","ligprep_prott5xlbfd-map2k.maegz",12,46012,0,"W0NIMl0xW0NIMl1PW0NIMl1bQ0gyXU4xW0NIMl1jMltjSF1bY0hdW2NIXWMoW2NIXTIpLWMoW25IXTMpbmMoYzM0KWMoYyhDbClbY0hdbjQpTjVbQ0gyXVtDSDJdTihbQ0gyXVtDSDJdNSlbQ0gyXWM2bm9jKFtjSF02KVtDSDNd","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.5702,1.2838,0.2864,2.2579,3.542,1,1,"OPLS3e",48.779,true,"ligprep_prott5xlbfd-map2k.maegz:12-7","glide-dock_SP_prott5xlbfd-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",36,6,-3.984,-0.111,-0.365,-0.869,-6.242,-2.621,-0.160,0.000,-0.810,-48.010,-4.781,0.474,-0.007,-71.175,-52.791,6.045,32,211,2.258,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:15","1261","map2k_prott5xlbfd.15","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL2203767","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",15,"","ligprep_prott5xlbfd-map2k.maegz",15,46012,0,"W0NIMl0xW0NIMl1OKFtDSDJdW0NIM10pW0NIMl1bQ0gyXU4xYzJbY0hdW2NIXWMoW2NIXVtjSF0yKS1jKFtuSF0zKW5jKGMzNCljKGMoQ2wpW2NIXW40KU41W0NIMl1bQ0gyXU4oW0NIMl1bQ0gyXTUpW0NIMl1jNm5vYyhbY0hdNilbQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.1505,0.0001,1.1503,1.7921,1.792,0,0,"OPLS3e",51.639,true,"ligprep_prott5xlbfd-map2k.maegz:15-5","glide-dock_SP_prott5xlbfd-map2k","","","",0.357,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",48,6,-3.975,-0.107,-0.358,-0.862,-5.768,-2.218,0.000,0.000,-0.908,-47.968,-3.733,0.379,-0.061,-66.242,-51.701,5.839,121,351,1.792,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:10","1262","map2k_prott5xlbfd.10","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL1651456","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",10,"","ligprep_prott5xlbfd-map2k.maegz",10,46012,0,"W0NIMl0xW0NIMl1OKFtDSDNdKVtDSDJdW0NIMl1OMWMoW2NIXVtjSF0yKVtjSF1bY0hdYzItYyhuMylbbkhdYyhjMzQpbltjSF1jKENsKWM0TjVbQ0gyXVtDSDJdTihbQ0gyXVtDSDJdNSlbQ0gyXWM2bm9jKFtjSF02KVtDSDNd","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.4190,0.0000,1.4190,1.7333,1.733,0,0,"OPLS3e",51.733,true,"ligprep_prott5xlbfd-map2k.maegz:10-4","glide-dock_SP_prott5xlbfd-map2k","","","",0.642,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",25,5,-3.971,-0.110,-0.364,-0.866,-5.704,-2.399,0.000,0.000,-0.865,-48.726,-2.684,0.398,0.000,-67.874,-51.410,2.354,148,304,1.733,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:5","1263","map2k_prott5xlbfd.5","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL25186","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",5,"","ligprep_prott5xlbfd-map2k.maegz",5,46012,0,"W09IXVAoPU8pKFtPSF0pT2MxYyhbQ0hdPU8pW2NIXVtjSF1bY0hdYzFPW0NIM10=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.2739,0.0000,1.2739,1.3456,1.346,-1,1,"OPLS3e",5.724,true,"ligprep_prott5xlbfd-map2k.maegz:5-2","glide-dock_SP_prott5xlbfd-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",10,5,-3.966,-0.264,-0.652,-1.070,-5.312,-0.878,-0.295,0.000,-1.910,-19.248,-11.239,0.448,-0.028,-42.678,-30.487,2.056,2,209,1.346,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:9","1264","map2k_prott5xlbfd.9","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL279466","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",9,"","ligprep_prott5xlbfd-map2k.maegz",9,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MxYyhbQ0hdPU8pW2NIXVtjSF1bY0hdYzFbQ0hdPU8=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.2739,0.0000,1.2739,1.3456,1.346,-1,1,"OPLS3e",-3.287,true,"ligprep_prott5xlbfd-map2k.maegz:9-2","glide-dock_SP_prott5xlbfd-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",21,5,-3.922,-0.261,-0.645,-1.058,-5.268,-0.561,-0.279,0.000,-2.237,-19.690,-10.895,0.455,-0.026,-43.164,-30.585,1.472,4,306,1.346,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:7","1265","map2k_prott5xlbfd.7","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL2203775","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",7,"","ligprep_prott5xlbfd-map2k.maegz",7,46012,0,"W0NIMl0xW0NIMl1OKFtDSDNdKVtDSDJdW0NIMl1OMWMoW2NIXVtjSF1bY0hdMilbY0hdYzItYyhbbkhdMyluYyhjMzQpYyhjKENsKVtjSF1uNClONVtDSDJdW0NIMl1OKFtDSDJdW0NIMl01KVtDSDJdYzZub2MoW2NIXTYpW0NIM10=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.3514,1.3484,0.0029,1.6614,3.010,2,2,"OPLS3e",59.493,true,"ligprep_prott5xlbfd-map2k.maegz:7-3","glide-dock_SP_prott5xlbfd-map2k","","","",0.642,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",15,5,-3.770,-0.105,-0.346,-0.822,-5.431,-2.638,0.000,0.000,-0.713,-48.885,0.252,0.395,-0.069,-61.859,-48.634,4.863,22,359,1.661,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:12","1266","map2k_prott5xlbfd.12","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL2203774","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",12,"","ligprep_prott5xlbfd-map2k.maegz",12,46012,0,"W0NIMl0xW0NIMl1PW0NIMl1bQ0gyXU4xW0NIMl1jMltjSF1bY0hdW2NIXWMoW2NIXTIpLWMoW25IXTMpbmMoYzM0KWMoYyhDbClbY0hdbjQpTjVbQ0gyXVtDSDJdTihbQ0gyXVtDSDJdNSlbQ0gyXWM2bm9jKFtjSF02KVtDSDNd","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.8968,1.8548,0.0420,2.5636,4.418,2,2,"OPLS3e",42.045,true,"ligprep_prott5xlbfd-map2k.maegz:12-8","glide-dock_SP_prott5xlbfd-map2k","","","",0.357,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",37,6,-3.676,-0.102,-0.337,-0.802,-6.240,-2.403,0.000,0.000,-0.800,-47.751,-6.974,0.472,-0.075,-71.735,-54.725,6.267,81,13,2.564,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:7","1267","map2k_prott5xlbfd.7","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL2203775","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",7,"","ligprep_prott5xlbfd-map2k.maegz",7,46012,0,"W0NIMl0xW0NIMl1OKFtDSDNdKVtDSDJdW0NIMl1OMWMoW2NIXVtjSF1bY0hdMilbY0hdYzItYyhbbkhdMyluYyhjMzQpYyhjKENsKVtjSF1uNClONVtDSDJdW0NIMl1OKFtDSDJdW0NIMl01KVtDSDJdYzZub2MoW2NIXTYpW0NIM10=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.3520,1.3485,0.0035,2.0316,3.380,2,2,"OPLS3e",58.439,true,"ligprep_prott5xlbfd-map2k.maegz:7-5","glide-dock_SP_prott5xlbfd-map2k","","","",0.357,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",17,5,-3.314,-0.092,-0.304,-0.723,-5.345,-2.394,0.000,0.000,-0.769,-44.557,-2.045,0.395,-0.043,-59.647,-46.602,4.160,3,199,2.032,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:10","1268","map2k_prott5xlbfd.10","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL1651456","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",10,"","ligprep_prott5xlbfd-map2k.maegz",10,46012,0,"W0NIMl0xW0NIMl1OKFtDSDNdKVtDSDJdW0NIMl1OMWMoW2NIXVtjSF0yKVtjSF1bY0hdYzItYyhuMylbbkhdYyhjMzQpbltjSF1jKENsKWM0TjVbQ0gyXVtDSDJdTihbQ0gyXVtDSDJdNSlbQ0gyXWM2bm9jKFtjSF02KVtDSDNd","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.3521,1.3485,0.0037,2.0316,3.380,2,2,"OPLS3e",62.032,true,"ligprep_prott5xlbfd-map2k.maegz:10-5","glide-dock_SP_prott5xlbfd-map2k","","","",0.357,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",26,5,-3.206,-0.089,-0.294,-0.699,-5.237,-2.217,0.000,0.000,-0.724,-45.387,-2.464,0.395,-0.052,-59.895,-47.851,5.369,10,282,2.032,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:15","1269","map2k_prott5xlbfd.15","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL2203767","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",15,"","ligprep_prott5xlbfd-map2k.maegz",15,46012,0,"W0NIMl0xW0NIMl1OKFtDSDJdW0NIM10pW0NIMl1bQ0gyXU4xYzJbY0hdW2NIXWMoW2NIXVtjSF0yKS1jKFtuSF0zKW5jKGMzNCljKGMoQ2wpW2NIXW40KU41W0NIMl1bQ0gyXU4oW0NIMl1bQ0gyXTUpW0NIMl1jNm5vYyhbY0hdNilbQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.3958,1.3921,0.0037,2.0696,3.462,2,2,"OPLS3e",60.197,true,"ligprep_prott5xlbfd-map2k.maegz:15-6","glide-dock_SP_prott5xlbfd-map2k","","","",0.357,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",49,6,-3.202,-0.087,-0.288,-0.694,-5.272,-2.322,0.000,0.000,-0.712,-47.133,-1.238,0.376,-0.071,-62.025,-48.371,2.916,10,221,2.070,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:18","1270","map2k_prott5xlbfd.18","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL1187","PHOSPHORIC ACID",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",18,"","ligprep_prott5xlbfd-map2k.maegz",18,46012,0,"W09IXVAoPU8pKFtPSF0pW09IXQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.5171,0.0001,1.5170,1.6085,1.609,-1,1,"OPLS3e",-10.419,true,"ligprep_prott5xlbfd-map2k.maegz:18-2","glide-dock_SP_prott5xlbfd-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",55,2,-2.714,-0.543,-0.928,-1.040,-4.322,0.000,-0.171,0.000,-2.250,-7.443,-10.196,0.000,0.000,-24.658,-17.639,0.020,1,310,1.609,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:1","1271","map2k_prott5xlbfd.1","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL1852770","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",1,"","ligprep_prott5xlbfd-map2k.maegz",1,46012,0,"W0NIM11OKFtDSDNdKWMxW2NIXVtjSF1jKFtjSF1bY0hdMSlDKD1DMltDSF09W0NIXUMoPVtOK10oW0NIM10pW0NIM10pW0NIXT1bQ0hdMiljM1tjSF1bY0hdYyhbY0hdW2NIXTMpTihbQ0gzXSlbQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",2.1462,2.1408,0.0054,2.2799,4.421,2,2,"OPLS3e",95.888,true,"ligprep_prott5xlbfd-map2k.maegz:1-2","glide-dock_SP_prott5xlbfd-map2k","This compound has an imine and may undergo hydrolysis.","11_12_13_14_Z","14_18_19_11_Z",,"39_40_41_42_Z","42_46_47_39_Z","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",2,4,-2.587,-0.092,-0.281,-0.597,-4.867,-1.830,-0.186,0.000,-1.291,-33.163,-0.842,0.277,-0.053,-44.579,-34.005,1.030,3,176,2.280,,,,,,,,,,"","","","",""
,"ligprep_prott5xlbfd-map2k.maegz:11","1272","map2k_prott5xlbfd.11","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL1790020","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",11,"","ligprep_prott5xlbfd-map2k.maegz",11,46012,0,"W0NIXTE9W0NIXUMoPVtOK10oW0NIM10pW0NIM10pW0NIXT1bQ0hdQzE9QyhjMltjSF1bY0hdYyhOKFtDSDNdKVtDSDNdKVtjSF1bY0hdMiljM1tjSF1bY0hdYyhOKFtDSDNdKVtDSDNdKVtjSF1bY0hdMw==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",2.1462,2.1408,0.0054,2.2799,4.421,2,2,"OPLS3e",95.888,true,"ligprep_prott5xlbfd-map2k.maegz:11-2","glide-dock_SP_prott5xlbfd-map2k","This compound has an imine and may undergo hydrolysis.","2_6_8_5_Z","2_7_9_5_Z",,"30_34_37_33_Z","30_35_36_33_Z","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",29,4,-2.517,-0.090,-0.273,-0.581,-4.797,-1.767,-0.187,0.000,-1.290,-33.037,-0.835,0.277,-0.053,-44.288,-33.872,1.030,3,176,2.280,,,,,,,,,,"","","6_1_3_9_Z","",""
,"ligprep_prott5xlbfd-map2k.maegz:18","1273","map2k_prott5xlbfd.18","2021-08-19 10:04:24","2021-08-19 10:04:24","CHEMBL1187","PHOSPHORIC ACID",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/map2k_prott5xlbfd","map2k_prott5xlbfd.sdf",18,"","ligprep_prott5xlbfd-map2k.maegz",18,46012,0,"W09IXVAoPU8pKFtPSF0pW09IXQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.0478,0.0477,0.0001,0.0406,0.088,-2,2,"OPLS3e",-8.847,true,"ligprep_prott5xlbfd-map2k.maegz:18-1","glide-dock_SP_prott5xlbfd-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",54,1,-2.246,-0.449,-0.768,-0.861,-2.286,0.000,-0.098,0.000,-2.250,-6.747,-6.025,1.303,0.000,-17.506,-12.772,0.025,2,104,0.041,,,,,,,,,,"","","","",""
,"5Z1D - minimized","1183","5z1d.1","2021-08-19 10:03:23","2021-08-19 10:03:23","","",,,,"/home/titan7/yogesh/DNNDR2_MD/structures/new_proteins","5z1d.pdb",1,"","",,,,"","",,,,,,,,"",,,"","glide-dock_SP_protxlnet-map2k","","","",,"","","","MAP2K7 C276S MUTANT-INHIBITOR","5Z1D",54.584,63.827,88.458,90.000,90.000,90.000,"P 21 21 21",4,"TRANSFERASE","26-DEC-17","3.30",0.192,0.258,2.280,"X-RAY DIFFRACTION",95.000,"A","1.000000 0.000000 0.000000   0.000000;0.000000 1.000000 0.000000   0.000000;0.000000 0.000000 1.000000   0.000000","194",true,"2019-2",true,true,true,true,true,true,"dc01dc51d6cc103619cbd5ebd7a803f104376c5477966bffb8595acd","GSGTC","2IZ6","A:43_A:49","A:44_A:48","GRSLG",0.200,9.280,85.740,73.130,9068.006,0.196,true,"eJztVbFS6zAQ/BWNa2Kk0/nOho6KlqFkKDJARV5CEQomk39HOtlsYmICBW/em0mqy0r23u2upU0Vqgt3l37ckp45f3/mctmi7D7K6FEGlIQyomSUDUpBCbYItgg2BhuDjcHGYGOwMdgYbGxsue4HLTMSxi2Thl0gDxmgQhGAIECZPUCGogDtAYod0QAGwAY0eKQALXY0BggAGV5K0K7ItgfwTmPWelYzQNiiaYC8e4/0AGZhm4VByzYLYxa21rP4+4DgERneEbIRvvY+dbapcocpg/Z/mxbrrkv01e16vn5yL0/L+WL9ZsvBPT/MF+d/VotLdz27Wi0f3cPqdbm+cHTpbtKWyvw9Jfl/TnJW5VO0jyeZIG+RczLahBSOkkxwYCLJAW4MX0NCqE6qxhJl9inKBUhZnoV+aZzmvGMyzWFIc3p3RR/HsyAkgpAIQiIIiSCSgkgKIqmIpCKSikgq2BRsCjYFm+5GUkxPQTZ6oB0BCk/EBBYoLhYWgeJiiouOAWRDdMxiYVGERS0sii9BLQqKsGhpDK2rNabNGMCh1gNDFALVvpVEsTH3ff9vbH/e1n37NPuW8eH3jZ+Fk/OTzvuafCbOxlOtXTx4h9H0HRYPuB6Ouf4XPveT61+63lG+DYrrXhs+5HpHP3L9XzjkT65/dcrXLHbhb3PdxLzw6YhPe464Pgvpit++A7c58N0=",true,true,-1136.868,0.116,3.556,131.582,673.811,1417.605,498.316,-2755.317,-1696.741,498.513,298.000,true,"","","","","",83012,12.386,-4.720,-14.149,23.502,23.502,23.502,10.000,10.000,10.000,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
